reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
6a7ae90c-c8fb-4091-8dc0-8d7099560e20,Harvey Fogel,https://play-lh.googleusercontent.com/a-/ALV-UjWIMVfeoYuVinUlw-_d_tkrF8oUn9Enec_L4UBhi7N78Tw55h7R,Recent update fixed the crash problem.,4,2,14.19.0,2025-01-09 18:23:53,"Hi Harvey, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-09 07:22:01,14.19.0
894ac0ec-9a7c-4f45-98ae-b3fffd7053ad,Emunah Eveda,https://play-lh.googleusercontent.com/a-/ALV-UjXQFFG_mEJpjCjA7xRcWm6yo6UI7cLIHze6DjnqeIO8GOcFMS4,"How disappointing! This is geared towards athletes. Not for old people or disabled people. If you say you want to work on strength, you cannot proceed unless you check one piece of athletic equipment. And I'm not talking handweights or resistance bands. Stair stepper, elliptical, etc.. so I lie and click one. Great! Now they offer a choice of handweights and bands! But next set of choices haves you choosing between things like planks and other exercises they want to help you towards. No thanks!",1,23,14.19.0,2025-01-09 15:33:43,,,14.19.0
01da256c-0243-4ccd-b4a8-532c10e07581,Brian Armstrong,https://play-lh.googleusercontent.com/a-/ALV-UjWKh3S43U439TTXoMKN44e6AmB0cnJvBsoLm0OM-RuxW_busCClxA,"Didn't work when I first downloaded it, works flawlessly now!",5,2,14.19.0,2025-01-09 14:54:07,,,14.19.0
e250fa38-3cf1-4eae-8a63-272a5d08a5ca,chris cameron,https://play-lh.googleusercontent.com/a/ACg8ocL-Nxc8QDm6j-r3Ic71RacB6LuoZraAFXy-z34jWo9y6bCK9Q=mo,Update: app update fixes issue! Closes and crashes as soon as opened now .,4,0,14.19.0,2025-01-09 14:24:25,"Hi Chris, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-09 07:24:45,14.19.0
bd441d4e-dc86-45a2-992a-f473eaec65ad,Robin Rivet,https://play-lh.googleusercontent.com/a-/ALV-UjXKZphcNZlDBiFN06JT8aCfyAnIwVYpGDlb8k7Px2_IceK4lkXe,"Cannot read app text, won't sync with fitbit or gym workout.",1,1,14.19.0,2025-01-09 14:22:52,,,14.19.0
89953b55-5542-4a9d-9877-db1acbb82415,James Zucca,https://play-lh.googleusercontent.com/a/ACg8ocKEvTvVYwZLy5YqGCa0aeVW3aovaEp4PKeAJagpR9aFJnCWyg=mo,One pass has corrected the errors that kept me from logging in. I am now on the one pass app and have installed the gym that I am a member of.,4,2,14.19.0,2025-01-09 13:28:23,"Hi James, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-09 07:26:46,14.19.0
66d4c77e-24f8-4bb2-93fa-d9cf6886439f,Michael Stauffer,https://play-lh.googleusercontent.com/a-/ALV-UjUrGLbk-kUVYlEkQqkOxncmwQu8B3jViHaR-HJOVLrD28LuPRkh8g,Won't open anymore 1/9/2025 It works again!,4,1,14.19.0,2025-01-09 11:35:52,"Hi Michael, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-09 07:44:04,14.19.0
541ff9ac-5bbe-4d18-9f26-9c4688e77d14,greg wright,https://play-lh.googleusercontent.com/a-/ALV-UjVb8HeTspwe3VC9AUnao8Nv-pu1MLPP2ZJ_AyhCtOCh_528D5du,I signed up and subscribed to a tier but the app says my membership is inactive and won't show my member number. Thank you. New update works as you said.,5,5,14.19.0,2025-01-09 08:52:31,"Hi Greg, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-09 07:48:00,14.19.0
51c730bd-cfff-4f5c-8905-e8929bdbd21b,Beth Pifer,https://play-lh.googleusercontent.com/a-/ALV-UjVo9Cbr-xkksIc3ACmyweDpwZg7yAcXdz6Tlx1GktaJH5xK01eE,After you did a update it works good now ty.,5,1,14.19.0,2025-01-09 08:26:26,"Hi Beth, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-09 07:39:31,14.19.0
42a04d4b-581f-4a71-a52f-f8ce21a337e6,Ben Hendry,https://play-lh.googleusercontent.com/a/ACg8ocKB75_p0IuMXRPByj55HbYmcnwXevSF_E_IkqhqFfX6c-3GUw=mo,Crashes on startup. After a patch it no longer crashes immediately but is impossible to log in to,1,2,14.19.0,2025-01-09 07:57:29,"Hi Ben, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-09 07:28:39,14.19.0
4f704b27-50ef-44ad-96c3-7d18906365a7,Sue Cummings,https://play-lh.googleusercontent.com/a-/ALV-UjWojcXJPXiCy7elFjXyzW_N8Lenruqu6y9ObMCjbwAoal6gyduA,This thing doesn't work. I much prefer my Samsung app. I try to enter all my workouts and it doesn't include anything and shows zero.,1,2,14.19.0,2025-01-08 20:39:23,,,14.19.0
f2d6c62a-0a3d-4fda-b3dd-980bc893a223,Mitch,https://play-lh.googleusercontent.com/a-/ALV-UjXnmbac9jnyUyZbAxAqlhld8fBQJ9OpDrWNL8YEIkdpDPsHmS0NTg,Pointless. Why download? It just sends you back to the awful website.,1,1,14.19.0,2025-01-07 07:14:28,,,14.19.0
98fe71aa-7034-4d29-a951-59ae079aa841,Justin Mumme,https://play-lh.googleusercontent.com/a/ACg8ocJt726aAod1tmr_gaFpMjlqb4D3fDVsXEAnQuS16DaVm-Dmvw=mo,Please fix your app. Won't even let me log in.,1,1,14.19.0,2025-01-07 06:45:36,"Hi Justin, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:02:01,14.19.0
16fd15df-caa9-42a0-966b-7aaf2df4fb8f,Katherina Bui,https://play-lh.googleusercontent.com/a-/ALV-UjWa2jF1UPd8IUBtqHFW8PN7R3px8EZLg-g1HWfL273RIjhU3Hgdew,This app crashed upon launching. Uninstalling.,1,1,14.19.0,2025-01-07 06:00:48,"Hi Katherina, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:09:06,14.19.0
7d615722-f4e5-4747-bb53-e3eade723287,Philip Roney,https://play-lh.googleusercontent.com/a-/ALV-UjVLSlMpD4deMjGSTomQvHOt4qvzcEme_Tmclp1gSxaopVjLFK9l,I can't login to your app. I can login to the website.,1,0,,2025-01-07 05:36:56,"Hi Philip, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:10:06,
d64e12a8-29b4-4d1e-9cfd-152d80d98425,Trevor Burger,https://play-lh.googleusercontent.com/a-/ALV-UjUJsMuH2wWigS1ZDGmzEGrY4IBi0dQZxKGPqOJETGKvJV6KmaDViQ,Still crashes on launch,1,1,14.19.0,2025-01-07 03:56:34,"Hi Trevor, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:11:01,14.19.0
70aaf7ba-172b-4bd8-a9e2-7fff174bd53a,Jay Liu,https://play-lh.googleusercontent.com/a-/ALV-UjUwU2cDUNpY3qPA4O0reZGH-kwJCiyMqyY9i5vDlYDVMj_vA325Eg,"App never works, always displayed HTTP500 after I logged in. I would give it a zero star if possible.",1,1,14.19.0,2025-01-07 03:10:20,"Hi Jay, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:11:28,14.19.0
a51c6d03-6a22-4061-94a4-f6b1f0980e4a,Chris Roth,https://play-lh.googleusercontent.com/a-/ALV-UjURe3RNVPUx4ZBtbT7ydJfTUNV0CjJt1HlYDrshZGnCmfdT-qUyY7AL,Acres of too much noise,3,0,14.19.0,2025-01-06 22:06:13,,,14.19.0
56289afb-f708-42c7-a953-85d380a3dbb0,Rick Halet,https://play-lh.googleusercontent.com/a/ACg8ocJHARhc-wMMXa6E4542MN0LVPyR2lWCMtDWp8uIKYV2k2iBsg=mo,I can login to the One Pass website but this app tells me I don't have access to the portal.,1,1,14.19.0,2025-01-06 14:55:02,,,14.19.0
267401d7-80a0-487a-8816-07723b19f25f,Todd Nicholas,https://play-lh.googleusercontent.com/a/ACg8ocLCe1BTZ7kQYMKhtpckFdqsX1LVS4LDpRjUxwNPww0Nz4STYg=mo,Crashes right away,1,0,14.19.0,2025-01-05 14:11:19,"Hi Todd,

We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest version. Please update the app and let us know at onepass@werally.com if you need further help.",2025-01-06 13:46:40,14.19.0
0f08ff3d-e3fa-4513-9c07-d4708d5d803e,Jack Davison,https://play-lh.googleusercontent.com/a/ACg8ocI0yWwk_rafVIsucONhShESsVx6YqvUaJacT6Ac9Ir1oXGq9Q=mo,"This app simply does not work. Endless loop of redirecting you from the sign in button on the app to a log-in on your browser. You put in your details, then right back to the ""log in"" button on thr app.",1,2,14.19.0,2025-01-05 12:01:26,"Hi Jack, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest version. Please update the app and let us know at onepass@werally.com if you need further help.",2025-01-08 10:13:29,14.19.0
60bb1ad5-d218-4b23-924b-df2d9a3c82c1,Robert Anderson,https://play-lh.googleusercontent.com/a/ACg8ocKZfRK2XfTa0fvsosS-a7rIuEXelAf6-pt1sGwFSepVLUm-Hw=mo,"Needless intrusive BS. Give me a QR Code amd leave me to _____ alone! If you were trying to keep me out of the gym, this would do it! I do not want to share data with you. I do not want you to manage my work out! No way I trust you.",1,1,14.19.0,2025-01-04 18:27:46,,,14.19.0
fdc0d44f-6547-400a-b1c1-2ca1289e7c6b,Marikaye Disalle,https://play-lh.googleusercontent.com/a/ACg8ocIzb3d8YzHtBglQOpzoc386cymekd0Ocx5zHXihHa5OjQwkdA=mo,I keep entering the same user name and password.you keep saying it us wong...how can I show my access cord at the rec center?,1,1,14.19.0,2025-01-04 17:54:57,,,14.19.0
45978712-fce9-4541-a67b-7b05f82d9ac4,Karen Bell,https://play-lh.googleusercontent.com/a-/ALV-UjXcR7SRizcJJeUOc3nU2ZRyXofpiSRiMLc2U3tnbjntBEu9Zw7q,Not for me. I am older and cannot really figure out how to use this app.,1,1,14.19.0,2025-01-04 12:49:06,,,14.19.0
989c653d-97d4-4c2b-831a-9544253b2189,Chris O'Neill,https://play-lh.googleusercontent.com/a/ACg8ocIqUoALo0tNJHNtTh2QoLualZv8SdhFLiS2Ira48gu3hNiS7Q=mo,This app just does not work. Can't even log in,1,1,14.19.0,2025-01-04 09:36:32,"Hi Chris, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:23:33,14.19.0
302ca340-7939-4579-a9a0-abd9b8f74e88,Grant Donaldson,https://play-lh.googleusercontent.com/a-/ALV-UjX0MgEuV6nQ7TTpUG4UjmeMUkmAE7vxYq_6w24Hhv1w0MvkjJ7o0g,It doesn't have a way to pick a gym membership anywhere I don't have any equipment and that was my whole purpose of signing up for this program could I get some help,1,1,14.19.0,2025-01-03 18:20:43,,,14.19.0
e1722bcc-6691-438d-8e4d-b52153406d49,Barbara Braeutigam,https://play-lh.googleusercontent.com/a/ACg8ocIpSEtPxEbNDWQG6b2FqQnFk9VakxyX_epTTH_Loe1ieDnZBw=mo,App crashes,1,0,14.19.0,2025-01-03 09:09:02,"Hi Barbara, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:23:50,14.19.0
81bad373-16d4-4c6a-a455-b0808aefc5f6,Jakramer195,https://play-lh.googleusercontent.com/a/ACg8ocIr2kj3cCkYzeQzkcUcZl5J3bJ3OVdjvIvBgL1iON0cqGgqJQ=mo,I have the same problem as everyone else does this app does not meet my needs as long as I registered on the computer I'm fine I have my account number that's all I need. I hope this company isn't ran by one person but it sure does feel like it.,1,1,14.19.0,2025-01-03 00:14:21,,,14.19.0
9495da15-5c97-42ed-8489-99f4cd4b3b7f,Dan G,https://play-lh.googleusercontent.com/a/ACg8ocKrekhdbzETxkzdxp0x7d_G6GUA3kozGRXUYTlTF0sPpmbrfguq=mo,Broken app does not work. Fails on launch,1,1,14.19.0,2025-01-02 22:12:49,"Hi Dan, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:23:59,14.19.0
0746c493-a9df-460f-8259-a0d48381561f,Duane Teem,https://play-lh.googleusercontent.com/a-/ALV-UjUYJEs3Lvc73pnse3UIc3_66qbDMMUdh_sb0OQ1x58LuAz7cv0,App keep crashing even after relogging and clearing the cache.,1,1,14.19.0,2025-01-02 21:14:44,"Hi Duane, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:24:12,14.19.0
5d02e73b-f8e7-42ef-bceb-a68a482509fe,Alii Kalani,https://play-lh.googleusercontent.com/a/ACg8ocLMxwsEbF5INwfR6yY8AuwYUb2U7w19E4qnY_HNbd8zDrnbFg=mo,Just downloaded app. Health care network changed fitness program this year. App won't launch. Cleared cache. Still not working.,1,1,14.19.0,2025-01-02 20:13:10,,,14.19.0
509f6d79-5a76-424c-aad3-0f2873aff5ec,Luke A,https://play-lh.googleusercontent.com/a-/ALV-UjWdTIR3_2iF_4bMzR64-LkD1drWyzOeF7XokVXuISWLuXfyCNil7g,App keeps crashing,1,0,14.19.0,2025-01-02 19:56:45,"Hi Luke, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:24:23,14.19.0
45d87850-e417-444b-a097-3c5fb81d649c,John Boysen,https://play-lh.googleusercontent.com/a-/ALV-UjUxzYWbMLLV5f4p98dMcIDNgqhp1qX8dDQ-4CmkFLOFVM7AduBF,"The splash screen comes up i get a login page, it then opens my browser then crashes. This app is not usable",1,1,14.19.0,2025-01-02 19:36:35,"Hi John, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:24:32,14.19.0
79399012-5645-404f-a5f0-0e60a623e93a,Mark Olson,https://play-lh.googleusercontent.com/a-/ALV-UjWgzLlUxButEhOOquwxIdGUCKHmXwE4PMedJzTCr03KfsJ6wv0,Won't open,1,0,14.19.0,2025-01-02 19:17:47,"Hi Mark, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:24:40,14.19.0
d8491094-ace8-4527-bec5-2e86f0bcadb4,Jane DeCleene,https://play-lh.googleusercontent.com/a/ACg8ocIXFTu6CjQQDcglb6ZgfYkOl_STt0B7EoeqFUYkFj56k2haIg=mo,This app has a bug an unable to open it correctly :(,1,1,14.19.0,2025-01-02 18:52:30,"Hi Jane, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:24:49,14.19.0
b0801930-1628-4140-8006-146e85d548f7,Sisi,https://play-lh.googleusercontent.com/a/ACg8ocIxVgNlm0dKowMxqPsHjo-kInK5RNiFuwpWXzJqZ2lCzskjpY4w=mo,"app is still bugged; I keep logging in, and then it crashes. have uninstalled multiple times and it keeps acting up.",1,1,14.19.0,2025-01-02 18:37:54,"Hi Sisi, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:25:01,14.19.0
8f1b3603-29e7-40d9-9de9-e76c7ffc1e07,Moto Chan,https://play-lh.googleusercontent.com/a-/ALV-UjXhgV2_sevGBPSQllgzekI8dUP9Ykzm7XacjTbQrtfZzOHPnNmv,This app sucks. App never loads.,1,0,14.19.0,2025-01-02 18:26:41,"Hi Moto, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:25:12,14.19.0
8c3e7ef5-28a8-4c18-a608-9de2811dc43a,Keith Churchill,https://play-lh.googleusercontent.com/a-/ALV-UjXSTihA563UflqLywZiMP6mt-OsIQ6VovIYu1Lp8Sk7D7u5RQ55OA,Keeps stopping.,2,0,14.19.0,2025-01-02 17:26:48,"Hi Keith, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:25:28,14.19.0
845c6f7e-8ea0-411c-bcac-3bca3d29397e,Dave Pence,https://play-lh.googleusercontent.com/a-/ALV-UjWDYImjiue7SAwqAADiHI5SejS1CWpVtLN_6L8BZMi54vlE6Aw,"App just tries to open a website. Constantly fails, requiring me to uninstall and reinstall. Pixel 6A Android",1,0,,2025-01-02 17:02:36,"Hi Dave, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:25:37,
0aa8d5b9-aa70-4b25-8090-d48f8f671d59,Vicki Knickerbocker,https://play-lh.googleusercontent.com/a-/ALV-UjVxRrTRbJYJ-W94JNJzUnN_54H1R1kfb_otV0rD6mPFw6QhhtvF,The app will not allow me to enter pw info. It just rolls back to my home screen. I am trying to set up the app.,1,1,14.19.0,2025-01-02 16:43:30,,,14.19.0
c96bb396-e7be-4745-bf9c-c5a87fced19b,Anthony K.,https://play-lh.googleusercontent.com/a-/ALV-UjU3BjEmeVK6tUYNEjbaEUGhlXedFeqS_FKyu_ptdpWgUPl1Q5Ujsg,"Terrible app, difficulty logging in and keeps crashing",1,1,14.19.0,2025-01-02 16:37:50,"Hi Anthony, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:25:45,14.19.0
9ccdbbda-befe-41cc-9ce6-cdd3f5e7ae5b,David Taylor-Garcia,https://play-lh.googleusercontent.com/a-/ALV-UjXieYDfUXI-JwjNU-qVg01nzL1NZlyM3gOOpD1xEtCqnJj13aqM,This app has never worked. It crashes before it opens. (Samsung Galaxy S24 Plus),1,1,14.19.0,2025-01-02 16:18:20,,,14.19.0
d9bcfc96-feab-4340-a58d-45548b7b5f43,JC Mirales,https://play-lh.googleusercontent.com/a-/ALV-UjXDpuBNRkkQb1yW3s8zOmxxLdWiGUqxRv5O2KqrI18G0zhWwLxH,app keeps crashing and cannot reset password,1,1,14.19.0,2025-01-02 15:36:05,"Hi JC, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:25:55,14.19.0
d3c24909-4d4c-4317-be4c-43845925f598,Jennie Hermann,https://play-lh.googleusercontent.com/a-/ALV-UjVsaBXQ2FlcErgBMuruOtLHk3K8hVVISedGIG0BAv-K87plTiyZ,Doesn't even open!,1,0,,2025-01-02 15:25:00,"Hi Jennie, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:26:00,
e23420d7-6da7-4dd4-ba18-3ae5bbe55af2,Gary Nishida,https://play-lh.googleusercontent.com/a-/ALV-UjVn-u5J-Llafo5sOfbceN4wwdr2o88odDLTSUdCsEY2ZKFdOee87g,Doesn't run on android. Just keeps stopping,1,3,14.19.0,2025-01-02 15:00:17,"Hi Gary, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:26:06,14.19.0
32049046-e9a3-464b-8d63-5b762bb22b45,Sally Steffey,https://play-lh.googleusercontent.com/a/ACg8ocIlbXBCPUYO2OtrwDRNZ1TIXNw0XYGuf1opqGLC49gCW1EXvg=mo,App either crashes or a Err Clear text not permitted shows. Unusable. Medicare has wasted money so far on this app.,1,1,14.19.0,2025-01-02 14:14:21,"Hi Sally, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:26:13,14.19.0
1de5ba3f-8f0d-437d-82ea-5411d4f418e0,Frank Catalano,https://play-lh.googleusercontent.com/a/ACg8ocLFDAxpitoFKmePj_cvXL2A6asMijGV4Z7t_tscdKFd1V_UHhA=mo,"Crashes after initial successful login, and then quits immediately upon attempting to reopen the app, even after restarting the phone, uninstalling and reinstalling the app. Can't use an app that won't even run.",1,4,14.19.0,2025-01-02 13:41:20,,,14.19.0
843f5587-5609-48dd-81c9-aa9727c5916b,Joe Cell,https://play-lh.googleusercontent.com/a/ACg8ocIXCwDLGgqrQtMcypv54Qq4KMKGOODtBfXJAw9bUGAEst76iA=mo,Doesn't work most of the time. Crashes and stalls. Then most of the time you can't even log in. It starts your password is incorrect but it's not.,1,1,,2025-01-02 13:39:35,"Hi Joe, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:26:20,
158d6bf4-a5bb-4dce-9f38-10fd1f2f2e1d,Marie Valenzuela,https://play-lh.googleusercontent.com/a-/ALV-UjXEiaxqrBQ7bIQ5O2Qntq1NjJSsLnZWSZriI_McyTrSjrQ3_9-R,The app won't open. I have uninstalled and reinstalled it multiple times to no avail.,1,1,14.19.0,2025-01-02 13:27:27,"Hi Marie, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:26:28,14.19.0
e9e1203a-6feb-480d-8a7f-5a13f9e80542,ashwini bhat,https://play-lh.googleusercontent.com/a-/ALV-UjWTEwuoMGE4gxQ48Tikfd9VAxwXGwMWsRhdZ61sTSLeOe2xMMsB,App crashes pathetic experience,1,0,14.19.0,2025-01-02 12:37:56,"Hi Ashwini, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:26:53,14.19.0
b0aa7fd4-7ddc-4089-99ae-5477bc18838f,Michael Randolph,https://play-lh.googleusercontent.com/a-/ALV-UjVqC3332Fj4FZ3M_PrmDVPgtrZvvmGyGk68XSD_AzdF1PvizPJH,Not functioning smoothly as it should.,1,0,14.19.0,2025-01-02 12:33:26,"Hi Michael, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:27:01,14.19.0
9081ce27-73aa-4a5e-80f7-f5c372248459,Cecil Claspell,https://play-lh.googleusercontent.com/a-/ALV-UjUomXLkhin-U-TFzwD-2ImzmnqGbkpAELq4qPVkHVpupQXq1AA9FQ,Crashes on launch - unusable. Unable to use after installing.,1,1,14.19.0,2025-01-02 12:18:07,"Hi Cecil, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:27:10,14.19.0
412e6da1-4441-4d6e-9a26-110cf3661b1a,Judd Ranch,https://play-lh.googleusercontent.com/a-/ALV-UjVbRnf5hN9u5vE3ZnrG3QSBDhZZYDREsuzqIR3s8gcHNhyHSifvuw,This app has a bug. Please fix it.,1,1,14.19.0,2025-01-02 12:15:45,"Hi Judd, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:27:19,14.19.0
ff2510b0-a971-47c6-a20a-029b0f94ce5b,Nancy Borror,https://play-lh.googleusercontent.com/a-/ALV-UjX6zt9VwSmhwGUD4-pIWJryIqZuiQ6sb9mfqtjC9kHFnzyyoZkh,Crashes instantly,1,0,14.19.0,2025-01-02 12:02:04,"Hi Nancy, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:27:28,14.19.0
b1ab602c-5e03-472c-83b0-35faa98564e8,Beach Guy,https://play-lh.googleusercontent.com/a-/ALV-UjUBsK_bZSa-mEshe7LF7KsXvMJuP_y7YMwGRFWgcJ9lHmMA9j2yMQ,"Won't load! Crashes! WORST App I have ever wasted my time on! It's a complete joke! If I could give it NO, stars I would!",1,1,14.19.0,2025-01-02 12:00:58,We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.,2025-01-08 10:27:41,14.19.0
09cdeba6-0fea-48b7-bf22-a6ad4be71c70,NTT Computer Consultants,https://play-lh.googleusercontent.com/a/ACg8ocL0ULUKVRPcz5cDExf_wDs1s6NvSL3fwfUbC5SjNNdVb4fiSQ=mo,Keep closing,1,0,14.19.0,2025-01-02 11:58:09,We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.,2025-01-08 10:27:52,14.19.0
ce91a4c4-60ed-4f2c-89bd-7ed501e19c71,Jack Gassaway,https://play-lh.googleusercontent.com/a-/ALV-UjWM0e16sS-IX7ptTCJ8wt6VKliA3CJdRzMaXA1s_Uw6mYCdSA4,Socks the Big Dog! Not worth 1 Star,1,0,14.19.0,2025-01-02 11:52:09,,,14.19.0
b17add77-4c5e-4baa-b1df-4840ce63a8e3,Stephen Ishii,https://play-lh.googleusercontent.com/a-/ALV-UjX7CPFzTKyguJQ4R9bKvE70scAPVVIuHAb2koVB308UTTfscLU,App crashes and does not start after login. Idk what the value is of the app but I just need to see my visit count,1,1,14.19.0,2025-01-02 11:47:59,"Hi Stephen, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:27:59,14.19.0
d34ba48d-b876-45cd-a410-0d9989297c9d,James Boyd,https://play-lh.googleusercontent.com/a-/ALV-UjV_d10gYWVcoC3PAwlqh1AeSpBfAjzmlnVwOmNVsicJyCvstrWL,I've installed the app three times now. It will not run. It continues to crash. It actually doesn't deserve one star.😒,1,0,,2025-01-02 11:20:44,"Hi James, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:28:05,
bd8d65f8-ce5a-4bf0-95e1-302595a2779b,Sharon Kulkis,https://play-lh.googleusercontent.com/a/ACg8ocLt9fekTrjn48ZqLg55OQMzXOqm9-Tr_45CVoRfmZU8eoYsGw=mo,"Every time I try to open this app, it closes itself or tell me the app isn't working. Help! Would give it a 0 if I could.",1,1,14.19.0,2025-01-02 11:20:33,"Hi Sharon, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:28:18,14.19.0
075a7e4c-e7e3-40ef-9ac9-479a63c5e70d,Aaron Ostrom,https://play-lh.googleusercontent.com/a-/ALV-UjUcgWFq8aY0itRkiQog1TfVOwsVDGjx7hAcO7-QgdB17OI_XXom,Buggy. Stops continuously.,1,1,14.19.0,2025-01-02 10:43:15,"Hi Aaron, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:37:29,14.19.0
7e12d29c-79c6-4ef7-80aa-16ed3bbf7883,Ernest Rivera,https://play-lh.googleusercontent.com/a-/ALV-UjUYM4MZf4whoXw44yEkHw2qjCjZeSXi1Ay0jnXGeA6ZSwMzjgHk,"Waste of my time....Can not open app, it keep shutting down by itself. The technology is faulty, or it's now user friendly for seniors.",1,1,14.19.0,2025-01-02 10:27:35,"Hi Ernest, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-08 10:37:48,14.19.0
e41d4178-9df0-4de1-8ee7-ae3da34abf54,Eric Matz,https://play-lh.googleusercontent.com/a/ACg8ocLdSFIH9ip1rXNjg1bs3Xy8WFbPZVOizy3ZQugPIoJwgG6VNw=mo,App just crashes.,1,0,14.19.0,2025-01-02 10:18:49,"Hi Eric, We’re sorry for the trouble and appreciate your patience! Our team has fixed this in the latest update—please update the app to resolve this issue.",2025-01-09 07:21:02,14.19.0
